epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,86.6405,0,30.1918,0,0,0,0,0,0,33.3289,0,0.000119623,0.000119623,0.000119623
49,88.5666,0,30.1801,0,0,0,0,0,0,33.3289,0,0.000119906,0.000119906,0.000119906
50,90.5513,0,30.2156,0,0,0,0,0,0,33.3039,0,0.000120095,0.000120095,0.000120095
51,92.3503,0,30.0528,0,0,0,0,0,0,33.3039,0,0.00012019,0.00012019,0.00012019
52,94.2824,0,30.0454,0,0,0,0,0,0,33.3039,0,0.00012019,0.00012019,0.00012019
53,96.1306,0,30.0788,0,0,0,0,0,0,33.3039,0,0.000120097,0.000120097,0.000120097
54,97.9994,0,30.0641,0,0,0,0,0,0,33.3039,0,0.000119909,0.000119909,0.000119909
55,99.8055,0,30.0266,0,0,0,0,0,0,33.2602,0,0.000119626,0.000119626,0.000119626
56,101.561,0,29.9061,0,0,0,0,0,0,33.2602,0,0.00011925,0.00011925,0.00011925
57,103.379,0,29.9333,0,0,0,0,0,0,33.2602,0,0.000118779,0.000118779,0.000118779
58,105.086,0,29.8876,0,0,0,0,0,0,33.2602,0,0.000118214,0.000118214,0.000118214
59,106.785,0,29.903,0,0,0,0,0,0,33.2602,0,0.000117555,0.000117555,0.000117555
60,108.555,0,29.8753,0,0,0,0,0,0,33.1919,0,0.000116801,0.000116801,0.000116801
61,110.299,0,29.7504,0,0,0,0,0,0,33.1919,0,0.000115954,0.000115954,0.000115954
62,111.996,0,29.7835,0,0,0,0,0,0,33.1919,0,0.000115012,0.000115012,0.000115012
63,113.709,0,29.7605,0,0,0,0,0,0,33.1919,0,0.000113975,0.000113975,0.000113975
64,115.384,0,29.7756,0,0,0,0,0,0,33.1919,0,0.000112845,0.000112845,0.000112845
65,117.129,0,29.7426,0,0,0,0,0,0,33.0921,0,0.00011162,0.00011162,0.00011162
66,119.245,0,29.6209,0,0,0,0,0,0,33.0921,0,0.000110301,0.000110301,0.000110301
67,121.231,0,29.6407,0,0,0,0,0,0,33.0921,0,0.000108888,0.000108888,0.000108888
68,123.196,0,29.655,0,0,0,0,0,0,33.0921,0,0.00010738,0.00010738,0.00010738
69,124.881,0,29.6319,0,0,0,0,0,0,33.0921,0,0.000105779,0.000105779,0.000105779
70,126.537,0,29.6417,0,0,0,0,0,0,33.0921,0,0.000104083,0.000104083,0.000104083
71,128.295,0,29.6283,0,0,0,0,0,0,32.9782,0,0.000102292,0.000102292,0.000102292
72,129.981,0,29.5665,0,0,0,0,0,0,32.9782,0,0.000100408,0.000100408,0.000100408
73,131.751,0,29.5517,0,0,0,0,0,0,32.9782,0,9.84292e-05,9.84292e-05,9.84292e-05
74,133.49,0,29.5407,0,0,0,0,0,0,32.9782,0,9.63562e-05,9.63562e-05,9.63562e-05
75,135.177,0,29.5233,0,0,0,0,0,0,32.9782,0,9.4189e-05,9.4189e-05,9.4189e-05
76,136.853,0,29.53,0,0,0,0,0,0,32.9782,0,9.19275e-05,9.19275e-05,9.19275e-05
77,138.614,0,29.5533,0,0,0,0,0,0,32.8551,0,8.95718e-05,8.95718e-05,8.95718e-05
78,140.407,0,29.4587,0,0,0,0,0,0,32.8551,0,8.71218e-05,8.71218e-05,8.71218e-05
79,142.121,0,29.4142,0,0,0,0,0,0,32.8551,0,8.45776e-05,8.45776e-05,8.45776e-05
80,143.838,0,29.4122,0,0,0,0,0,0,32.8551,0,8.19391e-05,8.19391e-05,8.19391e-05
81,146.316,0,29.4126,0,0,0,0,0,0,32.8551,0,7.92064e-05,7.92064e-05,7.92064e-05
82,148.011,0,29.4231,0,0,0,0,0,0,32.8551,0,7.63794e-05,7.63794e-05,7.63794e-05
83,149.685,0,29.4416,0,0,0,0,0,0,32.8551,0,7.34582e-05,7.34582e-05,7.34582e-05
84,151.605,0,29.4351,0,0,0,0,0,0,32.7339,0,7.04428e-05,7.04428e-05,7.04428e-05
85,153.56,0,29.3803,0,0,0,0,0,0,32.7339,0,6.73331e-05,6.73331e-05,6.73331e-05
86,155.498,0,29.3706,0,0,0,0,0,0,32.7339,0,6.41291e-05,6.41291e-05,6.41291e-05
87,157.394,0,29.3443,0,0,0,0,0,0,32.7339,0,6.08309e-05,6.08309e-05,6.08309e-05
88,159.109,0,29.3466,0,0,0,0,0,0,32.7339,0,5.74384e-05,5.74384e-05,5.74384e-05
89,160.882,0,29.3268,0,0,0,0,0,0,32.7339,0,5.39517e-05,5.39517e-05,5.39517e-05
90,162.788,0,29.3444,0,0,0,0,0,0,32.7339,0,5.03708e-05,5.03708e-05,5.03708e-05
91,164.793,0,29.3763,0,0,0,0,0,0,32.6349,0,4.66956e-05,4.66956e-05,4.66956e-05
92,166.643,0,29.2965,0,0,0,0,0,0,32.6349,0,4.29262e-05,4.29262e-05,4.29262e-05
93,168.622,0,29.2732,0,0,0,0,0,0,32.6349,0,3.90625e-05,3.90625e-05,3.90625e-05
94,170.41,0,29.291,0,0,0,0,0,0,32.6349,0,3.51045e-05,3.51045e-05,3.51045e-05
95,172.117,0,29.3264,0,0,0,0,0,0,32.6349,0,3.10523e-05,3.10523e-05,3.10523e-05
96,173.869,0,29.29,0,0,0,0,0,0,32.6349,0,2.69059e-05,2.69059e-05,2.69059e-05
97,175.537,0,29.2995,0,0,0,0,0,0,32.6349,0,2.26652e-05,2.26652e-05,2.26652e-05
98,177.335,0,29.3099,0,0,0,0,0,0,32.6349,0,1.83303e-05,1.83303e-05,1.83303e-05
99,179.368,0,29.2928,0,0,0,0,0,0,32.579,0,1.39011e-05,1.39011e-05,1.39011e-05
100,182.26,0,29.2592,0,0,0,0,0,0,32.579,0,9.37768e-06,9.37768e-06,9.37768e-06
